,balance,stock,label
16298,592000000,45333333,diamond
16299,700000000,40000000,diamond
16300,772000000,34000000,diamond
16301,596000000,38666666,diamond
16302,768000000,74000000,vip
16303,276000000,28000000,normal
16304,644000000,48000000,diamond
16305,792000000,75000000,vip
16306,282000000,27500000,normal
16307,780000000,65000000,vip
16308,772000000,28000000,diamond
16309,608000000,43333333,diamond
16310,736000000,24000000,diamond
16311,260000000,18500000,normal
16312,240000000,30000000,normal
16313,272000000,17500000,normal
16314,748000000,67000000,vip
16315,262000000,20000000,normal
16316,772000000,37333333,diamond
16317,632000000,38666666,diamond
16318,684000000,29333333,diamond
16319,252000000,34500000,normal
16320,560000000,47333333,diamond
16321,242000000,34500000,normal
16322,504000000,52666666,diamond
16323,246000000,29500000,normal
16324,270000000,31000000,normal
16325,632000000,38000000,diamond
16326,676000000,39333333,diamond
16327,704000000,48666666,diamond
16328,796000000,62000000,vip
16329,242000000,24000000,normal
16330,284000000,21500000,normal
16331,266000000,25000000,normal
16332,254000000,31000000,normal
16333,784000000,32000000,diamond
16334,660000000,29333333,diamond
16335,684000000,51333333,diamond
16336,246000000,21500000,normal
16337,788000000,55000000,vip
16338,282000000,23000000,normal
16339,310000000,19500000,normal
16340,756000000,66000000,vip
16341,756000000,32000000,diamond
16342,652000000,50000000,diamond
16343,776000000,28666666,diamond
16344,648000000,35333333,diamond
16345,764000000,77000000,vip
16346,284000000,23500000,normal
16347,588000000,52000000,diamond
16348,308000000,22500000,normal
16349,748000000,72000000,vip
16350,248000000,35500000,normal
16351,772000000,67000000,vip
16352,708000000,28000000,diamond
16353,784000000,79000000,vip
16354,692000000,50666666,diamond
16355,244000000,31500000,normal
16356,290000000,26000000,normal
16357,508000000,49333333,diamond
16358,280000000,20500000,normal
16359,656000000,30666666,diamond
16360,720000000,38000000,diamond
16361,788000000,65000000,vip
16362,628000000,46666666,diamond
16363,288000000,26500000,normal
16364,304000000,19500000,normal
16365,282000000,23500000,normal
16366,788000000,60000000,vip
16367,724000000,39333333,diamond
16368,652000000,34666666,diamond
16369,664000000,30666666,diamond
16370,254000000,20500000,normal
16371,636000000,36000000,diamond
16372,684000000,23333333,diamond
16373,760000000,39333333,diamond
16374,692000000,49333333,diamond
16375,254000000,23500000,normal
16376,278000000,23000000,normal
16377,760000000,34000000,diamond
16378,262000000,27500000,normal
16379,784000000,35333333,diamond
16380,788000000,30000000,diamond
16381,696000000,25333333,diamond
16382,700000000,33333333,diamond
16383,508000000,52666666,diamond
16384,676000000,40666666,diamond
16385,258000000,17500000,normal
16386,612000000,46666666,diamond
16387,272000000,17500000,normal
16388,584000000,36666666,diamond
16389,660000000,39333333,diamond
16390,250000000,32000000,normal
16391,262000000,34000000,normal
16392,548000000,49333333,diamond
16393,728000000,44000000,diamond
16394,692000000,39333333,diamond
16395,720000000,30000000,diamond
16396,286000000,26500000,normal
16397,784000000,75000000,vip
16398,242000000,30500000,normal
16399,784000000,33333333,diamond
16400,656000000,45333333,diamond
16401,272000000,25500000,normal
16402,548000000,44000000,diamond
16403,704000000,40666666,diamond
16404,250000000,31000000,normal
16405,772000000,65000000,vip
16406,716000000,35333333,diamond
16407,640000000,32000000,diamond
16408,680000000,26000000,diamond
16409,760000000,67000000,vip
16410,244000000,31000000,normal
16411,556000000,44666666,diamond
16412,676000000,48666666,diamond
16413,596000000,38000000,diamond
16414,278000000,30000000,normal
16415,508000000,50000000,diamond
16416,660000000,43333333,diamond
16417,280000000,20000000,normal
16418,244000000,17500000,normal
16419,792000000,66000000,vip
16420,592000000,44666666,diamond
16421,252000000,33000000,normal
16422,800000000,27333333,diamond
16423,664000000,42666666,diamond
16424,672000000,26666666,diamond
16425,612000000,37333333,diamond
16426,796000000,59000000,vip
16427,588000000,37333333,diamond
16428,568000000,50666666,diamond
16429,684000000,44000000,diamond
16430,740000000,35333333,diamond
16431,788000000,61000000,vip
16432,676000000,45333333,diamond
16433,724000000,34000000,diamond
16434,752000000,38666666,diamond
16435,780000000,72000000,vip
16436,260000000,18000000,normal
16437,752000000,28000000,diamond
16438,278000000,20500000,normal
16439,784000000,68000000,vip
16440,572000000,42000000,diamond
16441,672000000,35333333,diamond
16442,248000000,34500000,normal
16443,294000000,24000000,normal
16444,756000000,36666666,diamond
16445,636000000,50666666,diamond
16446,680000000,28000000,diamond
16447,272000000,17500000,normal
16448,620000000,47333333,diamond
16449,632000000,33333333,diamond
16450,748000000,78000000,vip
16451,600000000,47333333,diamond
16452,294000000,21000000,normal
16453,760000000,38000000,diamond
16454,664000000,38000000,diamond
16455,732000000,37333333,diamond
16456,672000000,45333333,diamond
16457,644000000,43333333,diamond
16458,628000000,40000000,diamond
16459,736000000,40666666,diamond
16460,776000000,74000000,vip
16461,272000000,21500000,normal
16462,262000000,27000000,normal
16463,756000000,28000000,diamond
16464,708000000,43333333,diamond
16465,636000000,51333333,diamond
16466,552000000,43333333,diamond
16467,572000000,50666666,diamond
16468,242000000,38500000,normal
16469,620000000,35333333,diamond
16470,268000000,23500000,normal
16471,278000000,24500000,normal
16472,596000000,35333333,diamond
16473,784000000,57000000,vip
16474,242000000,37500000,normal
16475,784000000,35333333,diamond
16476,536000000,46666666,diamond
16477,508000000,50666666,diamond
16478,528000000,47333333,diamond
16479,636000000,43333333,diamond
16480,708000000,32000000,diamond
16481,796000000,27333333,diamond
16482,680000000,42666666,diamond
16483,242000000,30500000,normal
16484,584000000,52666666,diamond
16485,270000000,24000000,normal
16486,692000000,44000000,diamond
16487,296000000,26000000,normal
16488,540000000,49333333,diamond
16489,280000000,18000000,normal
16490,732000000,27333333,diamond
16491,620000000,32000000,diamond
16492,532000000,50000000,diamond
16493,632000000,38666666,diamond
16494,720000000,24666666,diamond
16495,588000000,46666666,diamond
16496,692000000,37333333,diamond
16497,628000000,38666666,diamond
16498,748000000,65000000,vip
16499,664000000,36666666,diamond
16500,712000000,46000000,diamond
16501,796000000,67000000,vip
16502,788000000,75000000,vip
16503,696000000,32666666,diamond
16504,696000000,23333333,diamond
16505,788000000,30000000,diamond
16506,712000000,44000000,diamond
16507,240000000,37500000,normal
16508,740000000,24666666,diamond
16509,732000000,38000000,diamond
16510,548000000,48666666,diamond
16511,244000000,22500000,normal
16512,776000000,36000000,diamond
16513,246000000,25000000,normal
16514,564000000,46000000,diamond
16515,320000000,18500000,normal
16516,696000000,50666666,diamond
16517,604000000,51333333,diamond
16518,248000000,25500000,normal
16519,768000000,26000000,diamond
16520,640000000,28666666,diamond
16521,300000000,20500000,normal
16522,262000000,19500000,normal
16523,696000000,26000000,diamond
16524,584000000,37333333,diamond
16525,264000000,18000000,normal
16526,648000000,44000000,diamond
16527,700000000,49333333,diamond
16528,724000000,32000000,diamond
16529,748000000,24000000,diamond
16530,264000000,26000000,normal
16531,740000000,67000000,vip
16532,268000000,20500000,normal
16533,242000000,22000000,normal
16534,266000000,27000000,normal
16535,660000000,32000000,diamond
16536,672000000,29333333,diamond
16537,704000000,30666666,diamond
16538,748000000,76000000,vip
16539,264000000,19500000,normal
16540,608000000,40000000,diamond
16541,652000000,38000000,diamond
16542,266000000,32500000,normal
16543,254000000,20500000,normal
16544,628000000,36000000,diamond
16545,544000000,44000000,diamond
16546,588000000,52000000,diamond
16547,776000000,57000000,vip
16548,278000000,20500000,normal
16549,288000000,17500000,normal
16550,740000000,42000000,diamond
16551,656000000,30000000,diamond
16552,524000000,51333333,diamond
16553,258000000,21000000,normal
16554,632000000,41333333,diamond
16555,572000000,41333333,diamond
16556,748000000,37333333,diamond
16557,300000000,21000000,normal
16558,560000000,52666666,diamond
16559,800000000,25333333,diamond
16560,784000000,73000000,vip
16561,672000000,29333333,diamond
16562,616000000,53333333,diamond
16563,668000000,37333333,diamond
16564,732000000,68000000,vip
16565,564000000,41333333,diamond
16566,756000000,25333333,diamond
16567,600000000,42000000,diamond
16568,708000000,30666666,diamond
16569,740000000,73000000,vip
16570,548000000,50666666,diamond
16571,800000000,57000000,vip
16572,250000000,23000000,normal
16573,760000000,30000000,diamond
16574,532000000,45333333,diamond
16575,780000000,65000000,vip
16576,660000000,44000000,diamond
16577,716000000,28000000,diamond
16578,600000000,36000000,diamond
16579,268000000,32000000,normal
16580,720000000,76000000,vip
16581,780000000,25333333,diamond
16582,572000000,42666666,diamond
16583,588000000,52666666,diamond
16584,260000000,27000000,normal
16585,576000000,47333333,diamond
16586,736000000,73000000,vip
16587,792000000,29333333,diamond
16588,260000000,21000000,normal
16589,576000000,48666666,diamond
16590,704000000,36000000,diamond
16591,294000000,25500000,normal
16592,704000000,77000000,vip
16593,776000000,28000000,diamond
16594,720000000,46000000,diamond
16595,640000000,36666666,diamond
16596,680000000,46666666,diamond
16597,560000000,41333333,diamond
16598,612000000,32000000,diamond
16599,676000000,40000000,diamond
16600,736000000,39333333,diamond
16601,732000000,42666666,diamond
16602,692000000,27333333,diamond
16603,246000000,22000000,normal
16604,628000000,40000000,diamond
16605,676000000,51333333,diamond
16606,672000000,51333333,diamond
16607,252000000,25500000,normal
16608,298000000,18500000,normal
16609,520000000,52666666,diamond
16610,776000000,32666666,diamond
16611,580000000,42666666,diamond
16612,596000000,34666666,diamond
16613,680000000,51333333,diamond
16614,292000000,25000000,normal
16615,544000000,46666666,diamond
16616,692000000,35333333,diamond
16617,596000000,35333333,diamond
16618,660000000,50666666,diamond
16619,784000000,26666666,diamond
16620,756000000,68000000,vip
16621,768000000,67000000,vip
16622,600000000,38666666,diamond
16623,660000000,27333333,diamond
16624,656000000,27333333,diamond
16625,692000000,37333333,diamond
16626,644000000,39333333,diamond
16627,700000000,36666666,diamond
16628,274000000,23500000,normal
16629,640000000,46666666,diamond
16630,684000000,52000000,diamond
16631,246000000,19000000,normal
16632,264000000,25000000,normal
16633,708000000,39333333,diamond
16634,756000000,74000000,vip
16635,708000000,47333333,diamond
16636,268000000,26500000,normal
16637,780000000,64000000,vip
16638,270000000,23000000,normal
16639,712000000,44000000,diamond
16640,568000000,40666666,diamond
16641,636000000,29333333,diamond
16642,680000000,48666666,diamond
16643,272000000,23500000,normal
16644,708000000,76000000,vip
16645,676000000,30000000,diamond
16646,764000000,79000000,vip
16647,292000000,23000000,normal
16648,560000000,42666666,diamond
16649,280000000,29000000,normal
16650,250000000,28500000,normal
16651,284000000,22500000,normal
16652,800000000,29333333,diamond
16653,588000000,44000000,diamond
16654,254000000,32000000,normal
16655,278000000,24500000,normal
16656,700000000,33333333,diamond
16657,254000000,26000000,normal
16658,640000000,47333333,diamond
16659,252000000,27500000,normal
16660,624000000,36000000,diamond
16661,314000000,17500000,normal
16662,572000000,53333333,diamond
16663,264000000,27500000,normal
16664,282000000,28000000,normal
16665,772000000,30000000,diamond
16666,788000000,70000000,vip
16667,768000000,29333333,diamond
16668,708000000,34000000,diamond
16669,788000000,75000000,vip
16670,258000000,19000000,normal
16671,760000000,76000000,vip
16672,656000000,30000000,diamond
16673,270000000,24500000,normal
16674,676000000,32000000,diamond
16675,328000000,17500000,normal
16676,286000000,19500000,normal
16677,712000000,31333333,diamond
16678,608000000,51333333,diamond
16679,320000000,19000000,normal
16680,760000000,62000000,vip
16681,724000000,80000000,vip
16682,736000000,72000000,vip
16683,544000000,50666666,diamond
16684,744000000,36000000,diamond
16685,764000000,80000000,vip
16686,276000000,26000000,normal
16687,788000000,30000000,diamond
16688,556000000,52000000,diamond
16689,796000000,78000000,vip
16690,588000000,47333333,diamond
16691,696000000,77000000,vip
16692,740000000,28000000,diamond
16693,648000000,53333333,diamond
16694,288000000,18000000,normal
16695,676000000,38666666,diamond
16696,736000000,36000000,diamond
16697,760000000,28000000,diamond
16698,274000000,30000000,normal
16699,272000000,18500000,normal
16700,688000000,26666666,diamond
16701,568000000,42000000,diamond
16702,692000000,50666666,diamond
16703,792000000,28000000,diamond
16704,704000000,26000000,diamond
16705,256000000,29500000,normal
16706,564000000,41333333,diamond
16707,612000000,42000000,diamond
16708,608000000,50000000,diamond
16709,672000000,39333333,diamond
16710,254000000,33000000,normal
16711,704000000,44000000,diamond
16712,604000000,46666666,diamond
16713,756000000,30000000,diamond
16714,764000000,68000000,vip
16715,244000000,26000000,normal
16716,608000000,48666666,diamond
16717,720000000,34000000,diamond
16718,648000000,48000000,diamond
16719,676000000,39333333,diamond
16720,728000000,76000000,vip
16721,780000000,34666666,diamond
16722,306000000,19500000,normal
16723,780000000,24666666,diamond
16724,500000000,52000000,diamond
16725,592000000,44000000,diamond
16726,278000000,22000000,normal
16727,784000000,24666666,diamond
16728,648000000,53333333,diamond
16729,744000000,30000000,diamond
16730,764000000,68000000,vip
16731,748000000,77000000,vip
16732,256000000,24500000,normal
16733,244000000,34000000,normal
16734,640000000,53333333,diamond
16735,676000000,32000000,diamond
16736,552000000,44666666,diamond
16737,250000000,35000000,normal
16738,676000000,38666666,diamond
16739,636000000,40666666,diamond
16740,664000000,25333333,diamond
16741,556000000,49333333,diamond
16742,780000000,30000000,diamond
16743,312000000,18500000,normal
16744,660000000,26000000,diamond
16745,720000000,45333333,diamond
16746,624000000,32000000,diamond
16747,716000000,41333333,diamond
16748,656000000,25333333,diamond
16749,312000000,20500000,normal
16750,704000000,33333333,diamond
16751,784000000,79000000,vip
16752,266000000,22500000,normal
16753,760000000,72000000,vip
16754,652000000,28666666,diamond
16755,684000000,44000000,diamond
16756,544000000,45333333,diamond
16757,680000000,23333333,diamond
16758,692000000,39333333,diamond
16759,248000000,36500000,normal
16760,274000000,18000000,normal
16761,584000000,53333333,diamond
16762,752000000,74000000,vip
16763,644000000,42666666,diamond
16764,700000000,38000000,diamond
16765,246000000,34000000,normal
16766,272000000,27000000,normal
16767,592000000,42666666,diamond
16768,258000000,22500000,normal
16769,268000000,24000000,normal
16770,744000000,71000000,vip
16771,800000000,69000000,vip
16772,736000000,37333333,diamond
16773,780000000,63000000,vip
16774,640000000,40666666,diamond
16775,274000000,27000000,normal
16776,268000000,17500000,normal
16777,632000000,40666666,diamond
16778,260000000,27500000,normal
16779,652000000,35333333,diamond
16780,240000000,26500000,normal
16781,504000000,53333333,diamond
16782,648000000,45333333,diamond
16783,544000000,45333333,diamond
16784,712000000,30666666,diamond
16785,756000000,74000000,vip
16786,668000000,33333333,diamond
16787,628000000,37333333,diamond
16788,684000000,42666666,diamond
16789,796000000,59000000,vip
16790,288000000,17500000,normal
16791,266000000,29000000,normal
16792,796000000,80000000,vip
16793,296000000,24500000,normal
16794,576000000,40666666,diamond
16795,712000000,36000000,diamond
16796,286000000,23500000,normal
16797,616000000,48000000,diamond
16798,564000000,42666666,diamond
16799,616000000,48666666,diamond
16800,764000000,25333333,diamond
16801,792000000,73000000,vip
16802,696000000,78000000,vip
16803,292000000,25500000,normal
16804,696000000,46666666,diamond
16805,656000000,28666666,diamond
16806,748000000,30666666,diamond
16807,258000000,28000000,normal
16808,628000000,43333333,diamond
16809,286000000,27000000,normal
16810,644000000,38666666,diamond
16811,708000000,32666666,diamond
16812,280000000,26500000,normal
16813,740000000,25333333,diamond
16814,732000000,26000000,diamond
16815,724000000,38000000,diamond
16816,508000000,52666666,diamond
16817,254000000,36500000,normal
16818,532000000,53333333,diamond
16819,756000000,78000000,vip
16820,692000000,46666666,diamond
16821,268000000,25500000,normal
16822,644000000,52000000,diamond
16823,712000000,73000000,vip
16824,772000000,34666666,diamond
16825,258000000,30000000,normal
16826,728000000,26666666,diamond
16827,244000000,33500000,normal
16828,656000000,43333333,diamond
16829,720000000,32000000,diamond
16830,656000000,40000000,diamond
16831,688000000,32666666,diamond
16832,792000000,28000000,diamond
16833,254000000,35500000,normal
16834,242000000,25000000,normal
16835,716000000,45333333,diamond
16836,716000000,42666666,diamond
16837,564000000,49333333,diamond
16838,728000000,70000000,vip
16839,306000000,20500000,normal
16840,684000000,40000000,diamond
16841,772000000,35333333,diamond
16842,700000000,42000000,diamond
16843,648000000,51333333,diamond
16844,254000000,35000000,normal
16845,256000000,20500000,normal
16846,608000000,51333333,diamond
16847,276000000,29000000,normal
16848,264000000,19000000,normal
16849,620000000,41333333,diamond
16850,740000000,30000000,diamond
16851,688000000,29333333,diamond
16852,636000000,40000000,diamond
16853,286000000,23500000,normal
16854,656000000,34666666,diamond
16855,246000000,29000000,normal
16856,568000000,48000000,diamond
16857,632000000,38666666,diamond
16858,772000000,77000000,vip
16859,728000000,30000000,diamond
16860,608000000,45333333,diamond
16861,540000000,46666666,diamond
16862,656000000,52666666,diamond
16863,756000000,29333333,diamond
16864,600000000,45333333,diamond
16865,280000000,18500000,normal
16866,564000000,40000000,diamond
16867,648000000,47333333,diamond
16868,628000000,36000000,diamond
16869,264000000,34000000,normal
16870,672000000,46666666,diamond
16871,262000000,30000000,normal
16872,648000000,40000000,diamond
16873,780000000,73000000,vip
16874,744000000,24000000,diamond
16875,616000000,50666666,diamond
16876,240000000,21000000,normal
16877,696000000,33333333,diamond
16878,756000000,66000000,vip
16879,724000000,30666666,diamond
16880,600000000,46000000,diamond
16881,644000000,30000000,diamond
16882,732000000,79000000,vip
16883,246000000,23000000,normal
16884,784000000,34666666,diamond
16885,692000000,37333333,diamond
16886,720000000,24000000,diamond
16887,672000000,32000000,diamond
16888,796000000,69000000,vip
16889,700000000,40666666,diamond
16890,256000000,23500000,normal
16891,644000000,52666666,diamond
16892,282000000,26500000,normal
16893,668000000,50666666,diamond
16894,544000000,52666666,diamond
16895,272000000,22500000,normal
16896,644000000,31333333,diamond
16897,264000000,25000000,normal
16898,250000000,19000000,normal
16899,764000000,28666666,diamond
16900,318000000,19500000,normal
16901,300000000,22500000,normal
16902,740000000,72000000,vip
16903,656000000,46000000,diamond
16904,556000000,47333333,diamond
16905,648000000,42666666,diamond
16906,676000000,24000000,diamond
16907,780000000,33333333,diamond
16908,764000000,34666666,diamond
16909,244000000,26000000,normal
16910,294000000,23500000,normal
16911,784000000,74000000,vip
16912,636000000,32000000,diamond
16913,728000000,32666666,diamond
16914,296000000,25000000,normal
16915,596000000,38000000,diamond
16916,760000000,33333333,diamond
16917,316000000,18000000,normal
16918,312000000,19000000,normal
16919,282000000,18000000,normal
16920,712000000,35333333,diamond
16921,272000000,23000000,normal
16922,740000000,36000000,diamond
16923,316000000,20500000,normal
16924,552000000,45333333,diamond
16925,624000000,41333333,diamond
16926,692000000,25333333,diamond
16927,736000000,77000000,vip
16928,752000000,77000000,vip
16929,556000000,52666666,diamond
16930,756000000,24666666,diamond
16931,262000000,26500000,normal
16932,616000000,33333333,diamond
16933,580000000,44000000,diamond
16934,688000000,49333333,diamond
16935,788000000,26666666,diamond
16936,664000000,45333333,diamond
16937,656000000,51333333,diamond
16938,736000000,40000000,diamond
16939,258000000,35500000,normal
16940,310000000,21000000,normal
16941,708000000,41333333,diamond
16942,752000000,65000000,vip
16943,278000000,24500000,normal
16944,700000000,78000000,vip
16945,244000000,19000000,normal
16946,732000000,70000000,vip
16947,720000000,32000000,diamond
16948,728000000,42666666,diamond
16949,660000000,34000000,diamond
16950,720000000,79000000,vip
16951,760000000,63000000,vip
16952,532000000,50666666,diamond
16953,266000000,19500000,normal
16954,780000000,26666666,diamond
16955,712000000,39333333,diamond
16956,684000000,45333333,diamond
16957,796000000,63000000,vip
16958,784000000,80000000,vip
16959,768000000,71000000,vip
16960,624000000,42666666,diamond
16961,276000000,17500000,normal
16962,240000000,21500000,normal
16963,680000000,48000000,diamond
16964,648000000,42000000,diamond
16965,242000000,38000000,normal
16966,748000000,71000000,vip
16967,274000000,31000000,normal
16968,636000000,29333333,diamond
16969,652000000,50666666,diamond
16970,278000000,28500000,normal
16971,708000000,38666666,diamond
16972,696000000,24666666,diamond
16973,262000000,33000000,normal
16974,652000000,41333333,diamond
16975,620000000,30666666,diamond
16976,308000000,18000000,normal
16977,564000000,48666666,diamond
16978,756000000,79000000,vip
16979,258000000,31500000,normal
16980,720000000,72000000,vip
16981,256000000,36000000,normal
16982,728000000,38666666,diamond
16983,764000000,24666666,diamond
16984,676000000,51333333,diamond
16985,692000000,45333333,diamond
16986,700000000,27333333,diamond
16987,700000000,36000000,diamond
16988,728000000,29333333,diamond
16989,744000000,36000000,diamond
16990,628000000,53333333,diamond
16991,252000000,22000000,normal
16992,708000000,39333333,diamond
16993,704000000,42000000,diamond
16994,720000000,29333333,diamond
16995,688000000,34000000,diamond
16996,288000000,23000000,normal
16997,624000000,34000000,diamond
16998,592000000,52000000,diamond
16999,784000000,72000000,vip
17000,282000000,28500000,normal
17001,676000000,51333333,diamond
17002,278000000,17500000,normal
17003,672000000,31333333,diamond
17004,248000000,18000000,normal
17005,676000000,49333333,diamond
17006,290000000,22000000,normal
17007,668000000,44000000,diamond
17008,524000000,53333333,diamond
17009,270000000,31000000,normal
17010,792000000,33333333,diamond
17011,564000000,43333333,diamond
17012,564000000,50666666,diamond
17013,274000000,24500000,normal
17014,640000000,52666666,diamond
17015,756000000,30000000,diamond
17016,568000000,48666666,diamond
17017,564000000,40666666,diamond
17018,760000000,62000000,vip
17019,756000000,32000000,diamond
17020,772000000,38000000,diamond
17021,768000000,78000000,vip
17022,246000000,37000000,normal
17023,272000000,28000000,normal
17024,644000000,30666666,diamond
17025,280000000,25000000,normal
17026,242000000,25500000,normal
17027,788000000,32000000,diamond
17028,620000000,31333333,diamond
17029,688000000,48666666,diamond
17030,756000000,38000000,diamond
17031,250000000,20000000,normal
17032,250000000,37500000,normal
17033,286000000,27000000,normal
17034,628000000,49333333,diamond
17035,260000000,23500000,normal
17036,560000000,48666666,diamond
17037,780000000,34000000,diamond
17038,266000000,24000000,normal
17039,564000000,52000000,diamond
17040,704000000,24666666,diamond
17041,532000000,45333333,diamond
17042,288000000,22500000,normal
17043,660000000,36666666,diamond
17044,608000000,43333333,diamond
17045,292000000,18000000,normal
17046,772000000,73000000,vip
17047,288000000,23500000,normal
17048,664000000,40000000,diamond
17049,572000000,46666666,diamond
17050,776000000,71000000,vip
17051,524000000,52666666,diamond
17052,298000000,24500000,normal
17053,724000000,30000000,diamond
17054,268000000,22500000,normal
17055,712000000,46000000,diamond
17056,302000000,22000000,normal
17057,648000000,39333333,diamond
17058,724000000,26666666,diamond
17059,246000000,33500000,normal
17060,584000000,46666666,diamond
17061,736000000,42666666,diamond
17062,784000000,75000000,vip
17063,716000000,45333333,diamond
17064,640000000,47333333,diamond
17065,600000000,39333333,diamond
17066,604000000,41333333,diamond
17067,756000000,65000000,vip
17068,688000000,24000000,diamond
17069,720000000,31333333,diamond
17070,298000000,18000000,normal
17071,572000000,43333333,diamond
17072,600000000,50000000,diamond
17073,696000000,77000000,vip
17074,282000000,20000000,normal
17075,644000000,31333333,diamond
17076,688000000,40666666,diamond
17077,704000000,27333333,diamond
17078,536000000,53333333,diamond
17079,248000000,32000000,normal
17080,604000000,50666666,diamond
17081,282000000,27500000,normal
17082,520000000,51333333,diamond
17083,246000000,29500000,normal
17084,708000000,26000000,diamond
17085,728000000,44666666,diamond
17086,636000000,36666666,diamond
17087,266000000,21500000,normal
17088,272000000,31000000,normal
17089,728000000,32000000,diamond
17090,560000000,42666666,diamond
17091,740000000,69000000,vip
17092,306000000,19500000,normal
17093,712000000,80000000,vip
17094,768000000,28000000,diamond
17095,250000000,29000000,normal
17096,290000000,21500000,normal
17097,800000000,32666666,diamond
17098,250000000,31000000,normal
17099,796000000,30000000,diamond
17100,636000000,53333333,diamond
17101,632000000,30000000,diamond
17102,588000000,44000000,diamond
17103,796000000,61000000,vip
17104,246000000,25000000,normal
17105,796000000,74000000,vip
17106,268000000,33000000,normal
17107,240000000,36000000,normal
17108,272000000,26500000,normal
17109,588000000,40000000,diamond
17110,648000000,48666666,diamond
17111,274000000,25000000,normal
17112,274000000,26000000,normal
17113,700000000,32000000,diamond
17114,272000000,32000000,normal
17115,568000000,49333333,diamond
17116,636000000,46000000,diamond
17117,524000000,53333333,diamond
17118,576000000,40666666,diamond
17119,284000000,21000000,normal
17120,240000000,17500000,normal
17121,776000000,80000000,vip
17122,776000000,24666666,diamond
17123,736000000,67000000,vip
17124,748000000,66000000,vip
17125,640000000,45333333,diamond
17126,504000000,52000000,diamond
17127,728000000,70000000,vip
17128,708000000,34000000,diamond
17129,700000000,32666666,diamond
17130,700000000,37333333,diamond
17131,788000000,74000000,vip
17132,720000000,44666666,diamond
17133,276000000,23000000,normal
17134,254000000,32500000,normal
17135,792000000,68000000,vip
17136,696000000,27333333,diamond
17137,262000000,24500000,normal
17138,252000000,27500000,normal
17139,264000000,23500000,normal
17140,736000000,41333333,diamond
17141,240000000,21000000,normal
17142,274000000,25500000,normal
17143,660000000,41333333,diamond
17144,756000000,68000000,vip
17145,250000000,23000000,normal
17146,288000000,27000000,normal
17147,640000000,42000000,diamond
17148,684000000,36000000,diamond
17149,252000000,22000000,normal
17150,688000000,79000000,vip
17151,298000000,21000000,normal
17152,684000000,33333333,diamond
17153,256000000,25000000,normal
17154,556000000,52666666,diamond
17155,704000000,30000000,diamond
17156,260000000,26500000,normal
17157,272000000,27000000,normal
17158,640000000,36000000,diamond
17159,708000000,41333333,diamond
17160,532000000,53333333,diamond
17161,724000000,26666666,diamond
17162,728000000,30000000,diamond
17163,660000000,32000000,diamond
17164,246000000,21500000,normal
17165,256000000,34000000,normal
17166,732000000,44000000,diamond
17167,676000000,32000000,diamond
17168,306000000,19000000,normal
17169,704000000,38666666,diamond
17170,266000000,18500000,normal
17171,612000000,50666666,diamond
17172,584000000,38666666,diamond
17173,242000000,26000000,normal
17174,252000000,21500000,normal
17175,596000000,35333333,diamond
17176,636000000,32666666,diamond
17177,680000000,29333333,diamond
17178,254000000,33500000,normal
17179,712000000,42666666,diamond
17180,780000000,76000000,vip
17181,780000000,33333333,diamond
17182,568000000,42000000,diamond
17183,756000000,66000000,vip
17184,748000000,77000000,vip
17185,708000000,43333333,diamond
17186,592000000,48666666,diamond
17187,756000000,25333333,diamond
17188,528000000,51333333,diamond
17189,244000000,35000000,normal
17190,292000000,20000000,normal
17191,628000000,32666666,diamond
17192,292000000,27000000,normal
17193,612000000,32666666,diamond
17194,708000000,36666666,diamond
17195,556000000,53333333,diamond
17196,728000000,28000000,diamond
17197,288000000,23000000,normal
17198,704000000,26666666,diamond
17199,520000000,50666666,diamond
17200,772000000,73000000,vip
17201,258000000,25000000,normal
17202,780000000,24666666,diamond
17203,556000000,48000000,diamond
17204,252000000,34500000,normal
17205,748000000,26666666,diamond
17206,724000000,40666666,diamond
17207,612000000,36000000,diamond
17208,552000000,47333333,diamond
17209,300000000,23500000,normal
17210,588000000,38000000,diamond
17211,696000000,32666666,diamond
17212,796000000,52000000,vip
17213,796000000,31333333,diamond
17214,528000000,48666666,diamond
17215,796000000,74000000,vip
17216,784000000,30000000,diamond
17217,508000000,49333333,diamond
17218,604000000,40000000,diamond
17219,760000000,28000000,diamond
17220,692000000,40666666,diamond
17221,528000000,48000000,diamond
17222,728000000,31333333,diamond
17223,246000000,25500000,normal
17224,640000000,47333333,diamond
17225,720000000,36000000,diamond
17226,628000000,40000000,diamond
17227,282000000,25500000,normal
17228,318000000,19000000,normal
17229,248000000,22500000,normal
17230,552000000,53333333,diamond
17231,760000000,80000000,vip
17232,716000000,27333333,diamond
17233,748000000,66000000,vip
17234,252000000,31000000,normal
17235,272000000,32000000,normal
17236,784000000,79000000,vip
17237,272000000,23000000,normal
17238,268000000,28500000,normal
17239,656000000,44666666,diamond
17240,296000000,19000000,normal
17241,724000000,32666666,diamond
17242,672000000,46666666,diamond
17243,716000000,44000000,diamond
17244,712000000,38666666,diamond
17245,680000000,38000000,diamond
17246,298000000,25500000,normal
17247,768000000,75000000,vip
17248,652000000,53333333,diamond
17249,748000000,68000000,vip
17250,680000000,44000000,diamond
17251,592000000,46000000,diamond
17252,596000000,48666666,diamond
17253,286000000,27500000,normal
17254,672000000,29333333,diamond
17255,708000000,42666666,diamond
17256,576000000,48666666,diamond
